Date,Open,Close,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_roll_mean_3,Close_roll_mean_7
2024-12-03,6042.97021484375,6049.8798828125,6047.14990234375,6032.3798828125,5998.740234375,6021.6298828125,5987.3701171875,6043.136555989583,6015.212820870535
2024-12-04,6069.39013671875,6086.490234375,6049.8798828125,6047.14990234375,6032.3798828125,5998.740234375,6021.6298828125,6061.17333984375,6031.948590959822
2024-12-05,6089.02978515625,6075.10986328125,6086.490234375,6049.8798828125,6047.14990234375,6032.3798828125,5998.740234375,6070.493326822917,6044.482840401785
2024-12-06,6081.3798828125,6090.27001953125,6075.10986328125,6086.490234375,6049.8798828125,6047.14990234375,6032.3798828125,6083.956705729167,6054.28857421875
2024-12-09,6083.009765625,6052.85009765625,6090.27001953125,6075.10986328125,6086.490234375,6049.8798828125,6047.14990234375,6072.743326822917,6062.0185546875
2024-12-10,6057.58984375,6034.91015625,6052.85009765625,6090.27001953125,6075.10986328125,6086.490234375,6049.8798828125,6059.343424479167,6062.380022321428
2024-12-11,6060.14990234375,6084.18994140625,6034.91015625,6052.85009765625,6090.27001953125,6075.10986328125,6086.490234375,6057.316731770833,6067.671456473215
2024-12-12,6074.2900390625,6051.25,6084.18994140625,6034.91015625,6052.85009765625,6090.27001953125,6075.10986328125,6056.783365885417,6067.8671875
2024-12-13,6068.169921875,6051.08984375,6051.25,6084.18994140625,6034.91015625,6052.85009765625,6090.27001953125,6062.176595052083,6062.809988839285
2024-12-16,6063.7900390625,6074.080078125,6051.08984375,6051.25,6084.18994140625,6034.91015625,6052.85009765625,6058.806640625,6062.662876674107
2024-12-17,6052.5498046875,6050.60986328125,6074.080078125,6051.08984375,6051.25,6084.18994140625,6034.91015625,6058.59326171875,6056.997140066965
2024-12-18,6047.64990234375,5872.16015625,6050.60986328125,6074.080078125,6051.08984375,6051.25,6084.18994140625,5998.950032552083,6031.184291294643
2024-12-19,5912.7099609375,5867.080078125,5872.16015625,6050.60986328125,6074.080078125,6051.08984375,6051.25,5929.950032552083,6007.208565848215
2024-12-20,5842.0,5930.85009765625,5867.080078125,5872.16015625,6050.60986328125,6074.080078125,6051.08984375,5890.030110677083,5985.302873883928
2024-12-23,5940.25,5974.06982421875,5930.85009765625,5867.080078125,5872.16015625,6050.60986328125,6074.080078125,5924.0,5974.277134486607
2024-12-24,5984.6298828125,6040.0400390625,5974.06982421875,5930.85009765625,5867.080078125,5872.16015625,6050.60986328125,5981.6533203125,5972.698590959822
2024-12-26,6024.97021484375,6037.58984375,6040.0400390625,5974.06982421875,5930.85009765625,5867.080078125,5872.16015625,6017.233235677083,5967.485700334822
2024-12-27,6006.169921875,5970.83984375,6037.58984375,6040.0400390625,5974.06982421875,5930.85009765625,5867.080078125,6016.156575520833,5956.089983258928
2024-12-30,5920.669921875,5906.93994140625,5970.83984375,6037.58984375,6040.0400390625,5974.06982421875,5930.85009765625,5971.789876302083,5961.058523995535
2024-12-31,5919.740234375,5881.6298828125,5906.93994140625,5970.83984375,6037.58984375,6040.0400390625,5974.06982421875,5919.80322265625,5963.137067522322
2025-01-02,5903.259765625,5868.5498046875,5881.6298828125,5906.93994140625,5970.83984375,6037.58984375,6040.0400390625,5885.70654296875,5954.237025669643
2025-01-03,5891.06982421875,5942.47021484375,5868.5498046875,5881.6298828125,5906.93994140625,5970.83984375,6037.58984375,5897.549967447917,5949.722795758928
2025-01-06,5982.81005859375,5975.3798828125,5942.47021484375,5868.5498046875,5881.6298828125,5906.93994140625,5970.83984375,5928.799967447917,5940.485630580357
2025-01-07,5993.259765625,5909.02978515625,5975.3798828125,5942.47021484375,5868.5498046875,5881.6298828125,5906.93994140625,5942.293294270833,5922.119907924107
2025-01-08,5910.66015625,5918.25,5909.02978515625,5975.3798828125,5942.47021484375,5868.5498046875,5881.6298828125,5934.219889322917,5914.607073102678
2025-01-10,5890.35009765625,5827.0400390625,5918.25,5909.02978515625,5975.3798828125,5942.47021484375,5868.5498046875,5884.773274739583,5903.192801339285
2025-01-13,5782.02001953125,5836.22021484375,5827.0400390625,5918.25,5909.02978515625,5975.3798828125,5942.47021484375,5860.50341796875,5896.705705915178
2025-01-14,5859.27001953125,5842.91015625,5836.22021484375,5827.0400390625,5918.25,5909.02978515625,5975.3798828125,5835.39013671875,5893.042898995535
2025-01-15,5905.2099609375,5949.91015625,5842.91015625,5836.22021484375,5827.0400390625,5918.25,5909.02978515625,5876.346842447917,5894.105747767857
2025-01-16,5963.60986328125,5937.33984375,5949.91015625,5842.91015625,5836.22021484375,5827.0400390625,5918.25,5910.053385416667,5888.671456473215
2025-01-17,5995.39990234375,5996.66015625,5937.33984375,5949.91015625,5842.91015625,5836.22021484375,5827.0400390625,5961.303385416667,5901.190080915178
2025-01-21,6014.1201171875,6049.240234375,5996.66015625,5937.33984375,5949.91015625,5842.91015625,5836.22021484375,5994.413411458333,5919.902971540178
2025-01-22,6081.39013671875,6086.3701171875,6049.240234375,5996.66015625,5937.33984375,5949.91015625,5842.91015625,6044.090169270833,5956.950125558035
2025-01-23,6076.31982421875,6118.7099609375,6086.3701171875,6049.240234375,5996.66015625,5937.33984375,5949.91015625,6084.7734375,5997.305803571428
2025-01-24,6121.43017578125,6101.240234375,6118.7099609375,6086.3701171875,6049.240234375,5996.66015625,5937.33984375,6102.106770833333,6034.210100446428
2025-01-27,5969.0400390625,6012.27978515625,6101.240234375,6118.7099609375,6086.3701171875,6049.240234375,5996.66015625,6077.409993489583,6043.120047433035
2025-01-28,6026.97021484375,6067.7001953125,6012.27978515625,6101.240234375,6118.7099609375,6086.3701171875,6049.240234375,6060.40673828125,6061.742954799107
2025-01-29,6057.7001953125,6039.31005859375,6067.7001953125,6012.27978515625,6101.240234375,6118.7099609375,6086.3701171875,6039.763346354167,6067.835797991072
2025-01-30,6050.75,6071.169921875,6039.31005859375,6067.7001953125,6012.27978515625,6101.240234375,6118.7099609375,6059.393391927083,6070.968610491072
2025-01-31,6096.7900390625,6040.52978515625,6071.169921875,6039.31005859375,6067.7001953125,6012.27978515625,6101.240234375,6050.336588541667,6064.419991629465
2025-02-03,5969.64990234375,5994.56982421875,6040.52978515625,6071.169921875,6039.31005859375,6067.7001953125,6012.27978515625,6035.423177083333,6046.685686383928
2025-02-04,5998.14013671875,6037.8798828125,5994.56982421875,6040.52978515625,6071.169921875,6039.31005859375,6067.7001953125,6024.326497395833,6037.634207589285
2025-02-05,6020.4501953125,6061.47998046875,6037.8798828125,5994.56982421875,6040.52978515625,6071.169921875,6039.31005859375,6031.309895833333,6044.662806919643
2025-02-06,6072.22021484375,6083.56982421875,6061.47998046875,6037.8798828125,5994.56982421875,6040.52978515625,6071.169921875,6060.9765625,6046.929896763393
2025-02-07,6083.1298828125,6025.990234375,6083.56982421875,6061.47998046875,6037.8798828125,5994.56982421875,6040.52978515625,6057.013346354167,6045.027064732143
2025-02-10,6046.39990234375,6066.43994140625,6025.990234375,6083.56982421875,6061.47998046875,6037.8798828125,5994.56982421875,6058.666666666667,6044.351353236607
2025-02-11,6049.31982421875,6068.5,6066.43994140625,6025.990234375,6083.56982421875,6061.47998046875,6037.8798828125,6053.643391927083,6048.347098214285
2025-02-12,6025.080078125,6051.97021484375,6068.5,6066.43994140625,6025.990234375,6083.56982421875,6061.47998046875,6062.303385416667,6056.547154017857
2025-02-13,6060.58984375,6115.06982421875,6051.97021484375,6068.5,6066.43994140625,6025.990234375,6083.56982421875,6078.513346354167,6067.574288504465
2025-02-14,6115.52001953125,6114.6298828125,6115.06982421875,6051.97021484375,6068.5,6066.43994140625,6025.990234375,6093.889973958333,6075.167131696428
2025-02-18,6121.60009765625,6129.580078125,6114.6298828125,6115.06982421875,6051.97021484375,6068.5,6066.43994140625,6119.759928385417,6081.740025111607
2025-02-19,6117.759765625,6144.14990234375,6129.580078125,6114.6298828125,6115.06982421875,6051.97021484375,6068.5,6129.453287760417,6098.619977678572
2025-02-20,6134.5,6117.52001953125,6144.14990234375,6129.580078125,6114.6298828125,6115.06982421875,6051.97021484375,6130.416666666667,6105.917131696428
2025-02-21,6114.10009765625,6013.1298828125,6117.52001953125,6144.14990234375,6129.580078125,6114.6298828125,6115.06982421875,6091.599934895833,6098.007114955357
2025-02-24,6026.68994140625,5983.25,6013.1298828125,6117.52001953125,6144.14990234375,6129.580078125,6114.6298828125,6037.966634114583,6088.18994140625
2025-02-25,5982.72998046875,5955.25,5983.25,6013.1298828125,6117.52001953125,6144.14990234375,6129.580078125,5983.876627604167,6065.358537946428
2025-02-26,5970.8701171875,5956.06005859375,5955.25,5983.25,6013.1298828125,6117.52001953125,6144.14990234375,5964.853352864583,6042.705705915178
2025-02-27,5981.8798828125,5861.56982421875,5956.06005859375,5955.25,5983.25,6013.1298828125,6117.52001953125,5924.293294270833,6004.418526785715
2025-02-28,5856.740234375,5954.5,5861.56982421875,5956.06005859375,5955.25,5983.25,6013.1298828125,5924.043294270833,5977.32568359375
2025-03-03,5968.330078125,5849.72021484375,5954.5,5861.56982421875,5956.06005859375,5955.25,5983.25,5888.5966796875,5939.068568638393
2025-03-04,5811.97998046875,5778.14990234375,5849.72021484375,5954.5,5861.56982421875,5956.06005859375,5955.25,5860.7900390625,5905.5
2025-03-05,5781.35986328125,5842.6298828125,5778.14990234375,5849.72021484375,5954.5,5861.56982421875,5956.06005859375,5823.5,5885.411411830357
2025-03-06,5785.8701171875,5738.52001953125,5842.6298828125,5778.14990234375,5849.72021484375,5954.5,5861.56982421875,5786.433268229167,5854.449986049107
2025-03-07,5726.009765625,5770.2001953125,5738.52001953125,5842.6298828125,5778.14990234375,5849.72021484375,5954.5,5783.783365885417,5827.898577008928
2025-03-10,5705.3701171875,5614.56005859375,5770.2001953125,5738.52001953125,5842.6298828125,5778.14990234375,5849.72021484375,5707.760091145833,5792.611467633928
2025-03-11,5603.64990234375,5572.06982421875,5614.56005859375,5770.2001953125,5738.52001953125,5842.6298828125,5778.14990234375,5652.276692708333,5737.978585379465
2025-03-12,5624.83984375,5599.2998046875,5572.06982421875,5614.56005859375,5770.2001953125,5738.52001953125,5842.6298828125,5595.309895833333,5702.204241071428
2025-03-13,5594.4501953125,5521.52001953125,5599.2998046875,5572.06982421875,5614.56005859375,5770.2001953125,5738.52001953125,5564.296549479167,5665.542829241072
2025-03-14,5563.85009765625,5638.93994140625,5521.52001953125,5599.2998046875,5572.06982421875,5614.56005859375,5770.2001953125,5586.586588541667,5636.444266183035
2025-03-17,5635.60009765625,5675.1201171875,5638.93994140625,5521.52001953125,5599.2998046875,5572.06982421875,5614.56005859375,5611.860026041667,5627.387137276785
2025-03-18,5654.52978515625,5614.66015625,5675.1201171875,5638.93994140625,5521.52001953125,5599.2998046875,5572.06982421875,5642.90673828125,5605.167131696428
2025-03-19,5632.3701171875,5675.2900390625,5614.66015625,5675.1201171875,5638.93994140625,5521.52001953125,5599.2998046875,5655.0234375,5613.842843191965
2025-03-20,5646.919921875,5662.89013671875,5675.2900390625,5614.66015625,5675.1201171875,5638.93994140625,5521.52001953125,5650.94677734375,5626.817173549107
2025-03-21,5630.72998046875,5667.56005859375,5662.89013671875,5675.2900390625,5614.66015625,5675.1201171875,5638.93994140625,5668.580078125,5636.568638392857
2025-03-24,5718.080078125,5767.56982421875,5667.56005859375,5662.89013671875,5675.2900390625,5614.66015625,5675.1201171875,5699.340006510417,5671.718610491072
2025-03-25,5775.9599609375,5776.64990234375,5767.56982421875,5667.56005859375,5662.89013671875,5675.2900390625,5614.66015625,5737.259928385417,5691.391462053572
2025-03-26,5771.66015625,5712.2001953125,5776.64990234375,5767.56982421875,5667.56005859375,5662.89013671875,5675.2900390625,5752.139973958333,5696.688616071428
2025-03-27,5695.64013671875,5693.31005859375,5712.2001953125,5776.64990234375,5767.56982421875,5667.56005859375,5662.89013671875,5727.38671875,5707.92431640625
2025-03-28,5679.2001953125,5580.93994140625,5693.31005859375,5712.2001953125,5776.64990234375,5767.56982421875,5667.56005859375,5662.150065104167,5694.445731026785
2025-03-31,5527.91015625,5611.85009765625,5580.93994140625,5693.31005859375,5712.2001953125,5776.64990234375,5767.56982421875,5628.700032552083,5687.154296875
2025-04-01,5597.52978515625,5633.06982421875,5611.85009765625,5580.93994140625,5693.31005859375,5712.2001953125,5776.64990234375,5608.619954427083,5682.227120535715
2025-04-02,5580.759765625,5670.97021484375,5633.06982421875,5611.85009765625,5580.93994140625,5693.31005859375,5712.2001953125,5638.630045572917,5668.427176339285
